Experiment_id,Temperature,Model,Initial_cost,Orientation_price,Buyer,Answers,Obs.,Configuration,Original,Original_count
TU_1_3_2_2,1.0,gpt-3.5-turbo,10,10,stranger,"['$10', '$10', '$10', '$10', '$15', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$15', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",100,12,"[0, 0, 73, 27]",26
TU_1_3_2_2,1.5,gpt-3.5-turbo,10,10,stranger,"['$10', '$15', '$10', '$10', '$15', '$10', '$10', '$10', '$10', '$10', '$15', '$10', '$15', '$15', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$15', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$15', '$10', '$10', '$10', '$10', '$10', 'I ask', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '8.', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$15', '$10', '$15', '$10', '$10', '$10', 'I ask', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",97,12,"[0, 0, 73, 27]",26
TU_1_3_2_2,2.0,gpt-3.5-turbo,10,10,stranger,"['$20', '37.', '$10', '$10', '$10', '$10', '$15', '$10', '$...', 'Alexander M', '$10', '$10', '$10', '$9', '$9', '$8', '$12', '$10', '$15', '$10', 'The price', '15.', '$10', '$30', '$10', '$10', '$10', '."",[""$', 'Answer:', '$10', '$10', 'STAR_IM', 'The price', '$10', '$10', '$10', '$10', '$10', '$10', '""$10', '$10', '>$ agent', '$10', '$10', '$10', '$10', '$6', '$6', '$10', '$10', '$10', '$10', '$10', '10.', '$10', 'IName', '$10', '$10', '$15', 'I ask', '$48', '$10', '$10', '$10', 'Given context', '$10', '$9', '$10', '$40', '$10', '$10', '\\$10', '$10', '$10', '$10', '$10', '$10', '$15', '$10', '10.', '$6', '$10', '$10', '$10', '$Wood', '$20', 'Minimum $', '$10', '$allocator', '$10', '$10', '$10', '$#', '$10', '$10', '$10', '$10', '$20', '$ often', '$10']",78,12,"[0, 0, 73, 27]",26
TU_2_3_2_2,0.01,gpt-4-1106-preview,10,10,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,12,"[0, 0, 73, 27]",26
TU_2_3_2_2,0.5,gpt-4-1106-preview,10,10,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,12,"[0, 0, 73, 27]",26
TU_2_3_2_2,1.0,gpt-4-1106-preview,10,10,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,12,"[0, 0, 73, 27]",26
TU_2_3_2_2,1.5,gpt-4-1106-preview,10,10,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,12,"[0, 0, 73, 27]",26
TU_2_3_2_2,2.0,gpt-4-1106-preview,10,10,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,12,"[0, 0, 73, 27]",26
TU_3_3_2_2,0.01,llama-2-70b,10,10,stranger,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,10,"[0, 0, 73, 27]",26
TU_3_3_2_2,0.5,llama-2-70b,10,10,stranger,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,10,"[0, 0, 73, 27]",26
TU_3_3_2_2,1.0,llama-2-70b,10,10,stranger,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,10,"[0, 0, 73, 27]",26
TU_3_3_2_2,1.5,llama-2-70b,10,10,stranger,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,10,"[0, 0, 73, 27]",26
TU_3_3_2_2,2.0,llama-2-70b,10,10,stranger,"['Sure! I would ask for $15', '$15', '$15', '$15', '$15', '$15', '$15', '""$15""', '$$15.00$$', '$15', '""$15""', '$15', '$15', '$$12.', '$$$$', '$15', '$15', '$15', 'Sure! I would say:\n\n$', '$15', '$15', '$15', '$15', 'I would ask for $15.', '$15', '$15', '$15', '$15', ""Sure! Here's my answer:"", '$15', '$15', '$15', '$15', '$15', '$15', '$$15', '$15', '$15', 'I would ask for $15.', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",39,10,"[0, 0, 73, 27]",26
